gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
238.81815763189311,165.74367546839323,14.709268740454714,23.830850290713244,226.4586229857008,2.5040661922589638,0.12000822949778911,56.71821732545981,0.03714884634238691,5.840728747693932,-0.03219695467762241,-64.81322707534356,17.608959178670062,0.2845813121778775,17.324377866492185,11.019999999953058,236.11999999978525,-70.02495766291229,365.1499174011064,-1.7893880800891115,162.74,104199.89749258898,poor
