gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
181.22,246.66,14.56,3.98,94.25,76.40,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.11,-75.35061098557217,-57.37437908895345,,,,,
