gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
83.32,21.95,2.00,5.96,1.61,76.39,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.03,-67.79665453981556,-6.823416212170909,,,,,
