gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
181.37990675598863,235.8094065096284,27.58726603704052,12.199169457537899,106.67647863020716,4.7391538382245795,0.1913166690370154,81.80111519704353,0.029685434700477752,4.788836095963844,-0.05395127532014991,-71.96965354142046,3.174048212867049,41.5306795572078,-38.35663134434075,13.079999999951184,0.27999999999974534,-68.92962653169286,6.476475731051552,0.9513336141332087,0.0,165.24498215476683,good
