gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
171.84,156.11,14.20,3.98,1.89,76.40,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.20,-75.2090418127617,-47.5050735735395,,,,,
