gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
256.7208930704661,217.42357198665795,25.379231319344434,13.538001067901803,25.309617061478395,4.602637386301893,0.2000597246981941,85.04160451820499,0.04470284407418233,7.69389129985929,-0.034799969427833914,-73.15105666053896,16.266094865773816,54.2704295149285,-38.004334649154686,13.299999999950984,0.25999999999976353,-65.87845415893952,56.02419099341739,0.6842559229148191,0.02,87.97098718353632,poor
