gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
183.07,33.72,14.56,3.97,1.73,76.40,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.11,-75.02224582390343,-54.8437603023383,,,,,
