time_ms,exp_voltage_mV,sim_voltage_mV
54.900000000000006,-53.0908703114535,-50.5583597310336
54.92,-53.2160108425353,-50.554234947805064
54.940000000000005,-53.18472570976485,-50.550077661669945
54.96,-53.1534405769944,-50.545888017662726
54.980000000000004,-52.9657297803717,-50.54166616215425
55.00000000000001,-53.0908703114535,-50.53741224284591
55.02,-53.059585178683044,-50.53312640876406
55.040000000000006,-53.059585178683044,-50.52880881025454
55.06,-52.93444464760125,-50.52445959897744
55.080000000000005,-53.0283000459126,-50.520078927902034
55.1,-52.9657297803717,-50.51566695130192
55.120000000000005,-52.87187438206035,-50.51122382475029
55.14,-52.8405892492899,-50.506749705115446
55.16000000000001,-52.87187438206035,-50.50224475055651
55.18000000000001,-52.8405892492899,-50.49770912051927
55.2,-52.74673385097855,-50.49314297573226
55.220000000000006,-52.778018983749,-50.48854647820305
55.24,-52.778018983749,-50.48391979121465
55.260000000000005,-52.80930411651945,-50.47926307932223
55.28,-52.55902305435585,-50.474576508349905
55.300000000000004,-52.55902305435585,-50.46986024538783
55.32,-52.55902305435585,-50.4651144587894
55.34000000000001,-52.49645278881495,-50.46033931816872
55.36000000000001,-52.43388252327405,-50.45553499439823
55.38,-52.340027124962695,-50.45070165960655
55.400000000000006,-52.30874199219225,-50.44583948717651
55.42,-52.37131225773315,-50.44094865174337
55.440000000000005,-52.340027124962695,-50.43602932919331
55.46,-52.30874199219225,-50.43108169666204
55.480000000000004,-52.246171726651355,-50.426105932533645
55.50000000000001,-52.37131225773315,-50.42110221643963
55.52000000000001,-52.246171726651355,-50.4160707292582
55.540000000000006,-52.18360146111045,-50.411011653113704
55.56,-52.246171726651355,-50.40592517137627
55.580000000000005,-52.18360146111045,-50.40081146866172
55.6,-52.12103119556955,-50.395670730831625
55.620000000000005,-52.246171726651355,-50.39050314499357
55.64,-52.15231632834,-50.38530889950169
55.660000000000004,-52.18360146111045,-50.380088183957305
55.68000000000001,-52.0897460627991,-50.374841189209896
55.70000000000001,-52.0897460627991,-50.36956810735816
55.720000000000006,-52.0271757972582,-50.36426913175139
