gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
301.13531964257504,171.88416098574083,4.37221212822282,7.613769247621074,81.7005389797555,14.288973512148361,0.09998703007709736,94.8036032921728,0.029656028882215482,8.85096616187549,-0.04793678989086629,-71.87361250024341,27.37159002449268,70.65698994710459,-43.285399922611916,20.459999999944472,44.239999999959764,-71.2584972430072,29.754772724825052,0.8994532902066774,0.02,15.882547336936739,poor
