gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
6.954936067905476,29.942395135525363,9.954366086925795,-76.00587287390745,240.76224870016912,339.1389281424895,64.47913027484127,0.18399932754921602,83.73960348729632,0.031645009990749505,6.378707901880577,-0.046977481152722565
