gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
4.741860941779463,27.75675573422251,12.351894469007782,-75.65004627898703,187.85315724082426,130.93605495172886,116.32412287659585,0.20015948992546334,93.76702481346786,0.044274557084338154,5.133478298085909,-0.04188107743799844
