gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
8.671721902540327,36.82025748148058,7.690092026911643,-74.92749967425951,246.87753928841153,180.93494510818232,149.37592983617367,0.2199332035264542,70.05683405247697,0.03907595527950666,5.098365774940323,-0.039437212826867726
