gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
2.5020936505617084,13.085139366407558,23.755334125598225,-70.0,200.95728264506545,170.03467784167873,165.10082892686135,0.10994774110045363,68.80736049470683,0.04795146907103096,5.21804051571071,-0.034005451896979205
