gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
180.74,20.20,14.58,3.98,1.11,76.41,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.11,-74.99916592972754,-54.674767984991895,,,,,
