gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
267.95607358162977,177.5560440528206,36.32289915810895,6.195128580545456,58.919914021905704,9.956550825984728,0.14007572662670742,85.39827802906454,0.03644561291478789,7.229420578988198,-0.03729893830324972,-73.5196417258686,12.240354107453394,54.85540959719892,-42.61505548974553,14.279999999950093,0.25999999999976353,-68.74130515123109,24.431624494892358,0.7394645904909185,0.0,148.27245570122045,poor
