gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
146.1622910559124,172.9194392729573,25.258847725908126,23.82360842691293,150.90805930635807,2.503788245228901,0.09994948315445806,95.96143851107576,0.049237091814712815,8.364202192834162,-0.05947868676525801,-68.5919112976263,-57.31358812867659,,,,,,71.28903207076449,0.45542154927876666,89.42,28406.03807289785,poor
