gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
4.6178688298102575,13.837759424552313,10.415960538500507,-70.0,159.1564982692426,210.08110411862893,240.25342754169446,0.04003250885216219,95.53381427271576,0.03419168295187587,6.754480899356283,-0.04155009318534473
