gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
14.30148386452936,15.788708069077354,7.607303591191289,-72.91261279014654,260.1845335043264,238.07498236489351,184.137573185358,0.11991257886225039,103.63541994039791,0.04003108090183187,6.946870005530134,-0.03780455221626062
