gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
8.558506262685574,13.108789124720094,20.870261408025335,-70.0,178.3956797692357,150.68535918409387,170.71314521742235,0.12010066820644331,108.99533158916024,0.03853138921155394,7.291285470210486,-0.04308230760230367
