gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
12.0,24.253328099483298,4.573415084330009,-73.94325193160675,202.50422353137304,313.03107252200095,69.80443153653961,0.23981000635703315,88.82253947804585,0.04016823449832712,7.7115325982315674,-0.036539963307402244
