gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
4.59944520513993,24.537385495308097,13.51864437562166,-80.91069526747468,282.5025962289667,386.5553761612859,83.70935047527001,0.20001892686547823,91.84701480473754,0.028934362532381065,6.8844214684991885,-0.05431974024660575
