gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
9.7020936505617084,6.02389248132624,23.749180807207274,-70.0,172.85934355682974,112.13050737711413,99.94377223482105,0.09998988132019866,85.41229693831588,0.03276547013135559,5.969278318950551,-0.05046526708099472
