gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
318.27,63.60,12.42,3.97,48.74,76.39,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.11,-74.9358134852515,24.843980186411947,60.343873928441134,-35.49989374202919,21.30000000000053,268.9,-76.44157779000739
