gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
171.18,43.60,16.41,3.98,1.33,76.40,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.15,-75.09592823190417,-51.6337175523497,,,,,
