gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
14.30148386452936,19.66736510304864,7.612034457216288,-72.91261279014654,314.1829106072684,238.37670828263572,187.03625829366976,0.11989172657537782,103.63108874827795,0.04002644165645333,6.946306181987956,-0.039807168393816046
