gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
9.952419997206796,86.62346295496837,5.944833046989274,-74.97126987401103,307.347130282066,174.9807456666977,92.56823641721596,0.13999578065461188,81.77688383477692,0.04186023465515995,5.956344265040285,-0.03219826144518806
