gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
2.2452281188917613,23.780285754347993,27.119093063547055,-70.0,210.23064772803386,163.336533094539,139.2494972311882,0.14007334669170468,79.42029122503955,0.03129666725153631,5.897502161377352,-0.0390459182401969
