gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
8.848318180166975,6.267762781162169,2.183768667968712,-70.1698274797966,254.05753336475235,159.0180983513198,120.59535251531376,0.019984917946142527,66.38578324141571,0.03300216626374616,6.259487925835449,-0.03777940909413307
