gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
8.549452772138979,18.972302950224545,7.908917636854626,-72.57247951848683,190.96271519460169,47.47822715238829,319.56781594287736,0.2199454550141686,75.66710862179477,0.030311467184885307,7.117641982462994,-0.03789276757339368
