gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
9.952419997206796,33.52494038642424,5.321693976049177,-74.97126987401103,254.4812730046525,233.84323182843846,19.080506819396714,0.13988822250088134,91.23689570716942,0.037295597038808886,6.263395076678006,-0.04056227601592699
