gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
4.741860941779463,29.3206372445103,13.169918686916628,-75.65004627898703,163.53018055219397,281.28292226591293,36.09641892042536,0.2030436241869756,76.01555777707156,0.04926211536494007,4.863584465032755,-0.032096675605168434
