gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
4.59944520513993,18.996539471301944,13.532746195660032,-80.91069526747468,224.01265745675008,216.99957963108497,74.0494904468671,0.2001563339406421,90.73124699041028,0.027353244080916887,7.482087059283331,-0.05539650883473165
