gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
8.558506262685574,8.205108485112321,20.85381069597884,-70.0,211.12937899124333,131.11676936884663,179.57840866834476,0.12006483245354559,77.31873258370199,0.030323652068344663,8.981997417890044,-0.034704934401859185
