gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
8.958483991375024,34.25894987774747,6.103026637239387,-75.32191424019871,318.5349541372107,109.60275960747401,13.092072189082826,0.1549274231890656,89.47922702369061,0.039119020605187356,6.4468045856376435,-0.041364883326974966
