gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
14.30148386452936,5.910937486739821,7.657889084614573,-72.91261279014654,308.63099218436184,189.8286621249943,159.71851659648084,0.12004215121987556,107.79171596509222,0.03149825026913647,6.456271465306277,-0.04254293420663672
