gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
189.47,10.21,11.69,3.97,92.05,76.41,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.20,-74.89358340421488,11.798936364042367,46.75625399814716,-34.95731763410479,12.539999999999777,0.28,-76.57637752774325
