gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
176.426008425795,364.71557810067986,18.96337183236297,20.935226534429415,145.7027485157645,8.550025993078567,0.1199308856867983,131.5157205614334,0.041445443138481336,12.495444823943028,-0.030918441522082427,-68.30964328591831,-51.10797006677383,,,,,,11.722105069100202,0.8797491791504732,248.8,21862.5781583757,poor
