gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
168.13715499719248,276.63493515616676,6.1896380781499145,10.380551018847171,33.57477128142501,4.621708503914078,0.039985163392004294,75.31203029460539,0.03744919718452977,8.643938039124016,-0.03355919317493544,-67.77988490601285,12.482329785198282,51.128662466936866,-38.646332681738585,19.199999999945618,51.73999999995294,-76.24550037255412,182.9468376336772,-2.2423419067661285,122.16,8980.03185579196,poor
