gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
103.35,100.51,0.00,1.96,634.78,76.40,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.03,-69.61902156579694,-2.44469471712597,17.559029110333167,-20.003723827459137,128.76000000002787,0.5,-70.15608628515965
