gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
142.80809951392715,254.2124429924093,12.074366628189168,12.406312779189129,36.89522802960451,10.25361843524106,0.16405350486747444,75.36616990976486,0.04206334013162029,4.655227726068856,-0.04140150265952041,-71.8322626710312,9.921014731126377,49.505579470806325,-39.58456473967995,13.199999999999763,0.32,-74.44600396312538,4.6037461359806535,0.963361993918977,0.0,150.40916670504765,good
