Time (ms),Voltage (mV)
0.0,-71.73680944264164
0.02,-71.6429540443303
0.04,-71.23624731831444
0.06000000000000001,-71.20496218554399
0.08,-71.67423917710074
0.1,-71.61166891155985
0.12000000000000002,-71.11110678723264
0.14,-71.2675324510849
0.16,-71.92452023926435
0.18000000000000002,-71.42395811493715
0.2,-70.86082572506905
0.22,-71.48652838047805
0.24000000000000005,-71.73680944264164
0.26,-71.45524324770759
0.28,-71.11110678723264
0.30000000000000004,-71.42395811493715
0.32,-71.79937970818256
0.34,-71.45524324770759
0.36000000000000004,-71.1423919200031
0.38,-71.2675324510849
0.4,-71.79937970818256
0.42000000000000004,-71.5803837787894
0.44,-71.04853652169174
0.46,-71.2675324510849
0.4800000000000001,-71.76809457541209
0.5,-71.5178135132485
0.52,-71.17367705277354
0.54,-71.36138784939625
0.56,-71.79937970818256
0.58,-71.61166891155985
0.6000000000000001,-71.1423919200031
0.62,-71.11110678723264
0.64,-71.54909864601895
0.6600000000000001,-71.73680944264164
0.68,-71.3926729821667
0.7000000000000001,-71.11110678723264
0.7200000000000001,-71.29881758385534
0.7400000000000001,-71.54909864601895
0.76,-71.48652838047805
0.7800000000000001,-71.04853652169174
0.8,-71.20496218554399
0.8200000000000001,-71.5178135132485
0.8400000000000001,-71.61166891155985
0.8600000000000001,-71.11110678723264
0.88,-70.98596625615085
0.9000000000000001,-71.5803837787894
0.92,-71.89323510649389
0.9400000000000001,-71.42395811493715
0.9600000000000002,-70.86082572506905
0.9800000000000002,-71.36138784939625
1.0,-71.67423917710074
1.02,-71.3926729821667
1.04,-71.0798216544622
1.0600000000000003,-71.5803837787894
1.08,-71.45524324770759
1.1,-71.11110678723264
1.12,-71.0798216544622
1.1400000000000001,-71.45524324770759
1.16,-71.67423917710074
1.1800000000000002,-71.33010271662579
1.2000000000000002,-71.2675324510849
1.2200000000000002,-71.48652838047805
1.24,-71.73680944264164
1.26,-71.29881758385534
1.28,-71.11110678723264
1.3000000000000003,-71.23624731831444
1.3200000000000003,-71.5178135132485
1.34,-71.67423917710074
1.36,-71.33010271662579
1.3800000000000001,-71.11110678723264
1.4000000000000001,-71.29881758385534
1.42,-71.67423917710074
1.4400000000000002,-71.54909864601895
1.4600000000000002,-71.2675324510849
1.4800000000000002,-71.23624731831444
1.5,-71.45524324770759
1.52,-71.61166891155985
1.54,-71.17367705277354
1.5600000000000003,-71.2675324510849
1.58,-71.61166891155985
1.6,-71.67423917710074
1.62,-71.17367705277354
1.6400000000000001,-71.17367705277354
1.6600000000000001,-71.61166891155985
1.6800000000000002,-71.45524324770759
1.7000000000000002,-71.1423919200031
1.7200000000000002,-71.2675324510849
1.7400000000000002,-71.73680944264164
1.76,-71.36138784939625
1.78,-70.9546811233804
1.8000000000000003,-71.42395811493715
1.8200000000000003,-71.7055243098712
1.84,-71.2675324510849
1.86,-71.20496218554399
1.8800000000000001,-71.73680944264164
1.9000000000000001,-71.6429540443303
1.9200000000000004,-71.11110678723264
1.9400000000000002,-71.20496218554399
1.9600000000000004,-71.61166891155985
1.98,-71.6429540443303
2.0,-71.1423919200031
2.02,-71.0172513889213
2.04,-71.5803837787894
2.06,-71.36138784939625
2.08,-71.20496218554399
2.1,-71.20496218554399
2.1200000000000006,-71.54909864601895
2.14,-71.3926729821667
2.16,-71.0172513889213
2.18,-71.33010271662579
2.2,-71.6429540443303
2.22,-71.36138784939625
2.24,-71.04853652169174
