gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
376.17,43.85,15.99,4.52,20.07,76.40,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.12,-74.50500613961971,26.075153420312624,66.07019594895519,-39.995042528642564,13.859999999999749,0.22,-76.33187983910848
