time_ms,exp_voltage_mV,sim_voltage_mV
10.180000000000001,-70.67311492844634,-68.08323662967427
10.200000000000001,-70.54797439736454,-67.68648889372808
10.220000000000002,-70.36026360074185,-67.29303338958825
10.24,-70.2038379368896,-66.90293895375312
10.26,-70.0786974058078,-66.51627188591554
10.280000000000001,-69.89098660918509,-66.13309649824708
10.3,-69.6407055470215,-65.75347502803046
10.32,-69.4529947503988,-65.37746805348522
10.34,-69.42170961762835,-65.00513442091281
10.360000000000001,-69.23399882100566,-64.63653107657318
10.38,-68.92114749330115,-64.27171349609044
10.400000000000002,-68.8272920949898,-63.91073512030209
10.42,-68.73343669667845,-63.55364734888396
10.440000000000001,-68.5144407672853,-63.20049967011671
10.46,-68.42058536897396,-62.85133909005669
10.480000000000002,-68.23287457235125,-62.50621019609172
10.5,-68.04516377572855,-62.165155067130115
10.520000000000001,-68.04516377572855,-61.82821273939141
10.540000000000001,-67.82616784633541,-61.495419337989986
10.560000000000002,-67.76359758079451,-61.16680788886741
10.58,-67.57588678417181,-60.842407813749475
10.6,-67.45074625309002,-60.52224509766295
10.620000000000001,-67.32560572200822,-60.206342165103464
10.64,-67.07532465984461,-59.89471736318312
10.660000000000002,-66.9501841287628,-59.58738508958972
10.68,-66.66861793382877,-59.284355954939954
10.700000000000001,-66.66861793382877,-58.985636171996234
10.72,-66.57476253551741,-58.69122751515582
10.740000000000002,-66.38705173889471,-58.40112806983253
10.76,-66.26191120781291,-58.11533139479517
10.780000000000001,-66.0742004111902,-57.833826505665776
10.8,-66.04291527841977,-57.556598456582236
10.820000000000002,-65.76134908348571,-57.28362823428162
10.84,-65.73006395071526,-57.01489242377937
10.860000000000001,-65.54235315409257,-56.75036327680757
10.88,-65.4484977557812,-56.49000982121774
10.900000000000002,-65.19821669361761,-56.233797069805476
10.920000000000002,-65.13564642807671,-55.98168608359703
10.94,-65.04179102976536,-55.733634193113396
10.96,-64.72893970206087,-55.48959617517807
10.98,-64.79150996760175,-55.24952337500766
11.000000000000002,-64.50994377266773,-55.01336387582233
11.02,-64.35351810881546,-54.781062675840765
11.040000000000001,-64.22837757773367,-54.552563105347495
11.06,-64.10323704665187,-54.3278059343563
11.080000000000002,-63.97809651557007,-54.10672949009046
11.1,-63.82167085171782,-53.8892698466463
11.120000000000001,-63.69653032063602,-53.67536174041131
11.14,-63.50881952401331,-53.46493878788455
11.160000000000002,-63.50881952401331,-53.25793300349503
11.180000000000001,-63.383678992931515,-53.05427497765376
