gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
451.82772275256065,173.21637424589136,35.09823013673026,6.7618369399065985,50.17521223534418,8.141336676363547,0.1601240233778986,85.16675709363119,0.03074377364815869,7.430660474174017,-0.04841677049729218,-73.92337900304194,24.78563971022999,67.74713269527689,-42.961492985046895,14.29999999999974,0.2,-75.99907995350227,25.2316354106641,0.7309333865345095,0.06,331.19396002560626,poor
