gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
8.848318180166975,6.02389248132624,10.379747217387015,-70.0,208.92373196511787,128.0395717766143,112.37372373249616,0.0999870300770973,76.55528269293646,0.0327654701313555,6.385535056029244,-0.0394527728464145
