gleak,gklt,gh,erev,gna,gkht,gka,stim_amp,cam,kam,cbm,kbm
8.958483991375024,48.225169121826646,6.098544565377271,-75.32191424019871,308.62741847075284,233.50062293939777,157.95123140719033,0.1388211352375743,83.13951891306641,0.025327465058435687,6.249877134966348,-0.04910085907452706
