gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
210.5323873022259,126.03957177661432,3.575841328812288,2.180601773665028,117.67085832508073,8.85225816025539,0.0799661608036886,76.55528269293646,0.04343949387569996,8.223965242417494,-0.030376289127368263,-71.18023628251956,22.218352446777523,63.898373402243365,-41.68002095546584,17.639999999947037,211.099999999808,-67.40072824156572,37.6692512809119,0.8465736254076859,0.0,0.5642021340386254,poor
