gna,gkht,gklt,gh,gka,gleak,stim_amp,rest,peak,amp,threshold,latency,width,AHP,filename
148.87882429956525,181.749309518331,13.830089128655644,13.199585760738252,160.31243191780823,4.720135378386941,0.25158054530437224,-77.64433237394137,21.83431421404129,41.18998958583463,-19.355675371793343,12.279999999999783,0.8200000000000001,-83.5577631861837,sweep_13_clipped_50ms_08122022_P9_FVB_PunTeTx.csv
149.94168604100142,294.1728577004027,10.10245779062275,13.211631304504547,123.63199488485832,4.720404872829264,0.24989946934091278,-77.60175283596111,24.22718191772807,43.83624470336517,-19.6090627856371,12.279999999999783,0.88,-83.98247113578611,sweep_15_clipped_50ms_12172022_P9_FVB_PunTeTx.csv
