gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
310.35,10.36,14.57,3.97,135.46,76.40,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.11,-74.91684552823452,22.72319012755875,56.87272327977803,-34.14953315221928,38.40000000000093,255.92000000000002,-76.48110082362818
