gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
158.12,122.42,3.89,8.85,85.00,76.41,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.11,-74.35489646235429,14.949146520380747,41.241133522684834,-26.291987002304083,69.87999999999884,14.48,-78.16761515601108
