time_ms,voltage_mV
0.0,-63.475946318171495
0.02,-63.58194882397839
0.04,-63.687492831656385
0.060000000000000005,-63.79245228832879
0.08,-63.89672623051317
0.09999999999999999,-64.00023458183463
0.11999999999999998,-64.10291455878642
0.13999999999999999,-64.2047177245243
0.16,-64.30560733390153
0.18000000000000002,-64.4055562033552
0.20000000000000004,-64.50454494307672
0.22000000000000006,-64.60256049599592
0.24000000000000007,-64.69959493452042
0.26000000000000006,-64.79564447243904
0.2800000000000001,-64.89070865551646
0.3000000000000001,-64.98478969987232
0.3200000000000001,-65.07789195216593
0.34000000000000014,-65.17002151481289
0.36000000000000015,-65.26118583146125
0.38000000000000017,-65.35139338331781
0.4000000000000002,-65.44065345370885
0.4200000000000002,-65.52897593742726
0.4400000000000002,-65.61637118656733
0.46000000000000024,-65.70284988605282
0.48000000000000026,-65.78842295330563
0.5000000000000002,-65.87310145752294
0.5200000000000002,-65.95689655486862
0.5400000000000003,-66.0398194365707
0.5600000000000003,-66.1218813167582
0.5800000000000003,-66.20309339927874
0.6000000000000003,-66.28346681827561
0.6200000000000003,-66.36301261775239
0.6400000000000003,-66.44174173562641
0.6600000000000004,-66.51966499140526
0.6800000000000004,-66.59679307678454
0.7000000000000004,-66.67313654859845
0.7200000000000004,-66.74870582366341
0.7400000000000004,-66.8235111751424
0.7600000000000005,-66.89756273012917
0.7800000000000005,-66.97087046820916
0.8000000000000005,-67.04344422080068
0.8200000000000005,-67.11529369891065
0.8400000000000005,-67.18642848212559
0.8600000000000005,-67.25685799988904
0.8800000000000006,-67.32659153278603
0.9000000000000006,-67.39563821407172
0.9200000000000006,-67.46400703138804
0.9400000000000006,-67.53170682862334
0.9600000000000006,-67.59874630787927
0.9800000000000006,-67.66513403151554
1.0000000000000007,-67.73087842424967
1.0200000000000007,-67.79598777529316
1.0400000000000007,-67.86047024050913
1.0600000000000007,-67.92433384457993
1.0800000000000007,-67.98758648317512
1.1000000000000008,-68.05023592511259
1.1200000000000008,-68.11228984223405
1.1400000000000008,-68.17375578856799
1.1600000000000008,-68.23464119529689
1.1800000000000008,-68.29495337294966
1.2000000000000008,-68.35469951356879
1.2200000000000009,-68.41388669284927
1.2400000000000009,-68.4725218722475
1.260000000000001,-68.53061190105856
1.280000000000001,-68.58816351846089
1.300000000000001,-68.64518335552748
1.320000000000001,-68.70167793720339
1.340000000000001,-68.75765368424908
1.360000000000001,-68.81311691514976
1.380000000000001,-68.86807384799062
1.400000000000001,-68.92253060229815
1.420000000000001,-68.97649320084803
1.440000000000001,-69.02996757143949
1.460000000000001,-69.08295956287502
1.480000000000001,-69.13547494243767
1.500000000000001,-69.1875193858334
1.5200000000000011,-69.23909847891579
1.5400000000000011,-69.29021771937902
1.5600000000000012,-69.34088251841892
1.5800000000000012,-69.39109820236231
1.6000000000000012,-69.44087001426449
1.6200000000000012,-69.4902031154753
1.6400000000000012,-69.53910258717411
1.6600000000000013,-69.58757343187399
1.6800000000000013,-69.63562057489553
1.7000000000000013,-69.68324886581085
1.7200000000000013,-69.73046307985831
1.7400000000000013,-69.7772679193282
1.7600000000000013,-69.82366801492029
1.7800000000000014,-69.86966792707348
1.8000000000000014,-69.91527214726821
1.8200000000000014,-69.96048509930219
1.8400000000000014,-70.00531114053989
1.8600000000000014,-70.0497545653066
1.8800000000000014,-70.09381961970296
1.9000000000000015,-70.1375104857674
1.9200000000000015,-70.18083128268216
1.9400000000000015,-70.2237860679551
1.9600000000000015,-70.26637883857728
1.9800000000000015,-70.30861353215666
2.0000000000000013,-70.35049402802801
2.020000000000001,-70.39202414833957
2.0400000000000005,-70.43320765911658
2.06,-70.47404827130227
2.0799999999999996,-70.51454964177668
2.099999999999999,-70.55471537435372
2.1199999999999988,-70.59454902075687
2.1399999999999983,-70.63405408157412
2.159999999999998,-70.67323400719246
2.1799999999999975,-70.71209219871243
2.199999999999997,-70.75063200884313
2.2199999999999966,-70.78885674277826
2.239999999999996,-70.8267696590535
2.259999999999996,-70.86437397038557
2.2799999999999954,-70.90167284449377
2.299999999999995,-70.93866940490393
2.3199999999999945,-70.97536673173552
2.339999999999994,-71.01176786247217
2.3599999999999937,-71.04787579684995
2.3799999999999932,-71.08369350174362
2.399999999999993,-71.11922390279057
2.4199999999999924,-71.15446988513612
2.439999999999992,-71.18943429416368
2.4599999999999915,-71.22411993620936
2.479999999999991,-71.25852957926182
2.4999999999999907,-71.29266595364706
2.5199999999999902,-71.32653175269878
2.53999999999999,-71.36012963341442
2.5599999999999894,-71.39346221709705
2.579999999999989,-71.42653208998378
2.5999999999999885,-71.45934180386051
2.619999999999988,-71.49189387666371
2.6399999999999877,-71.5241907930693
2.6599999999999873,-71.55623500506903
2.679999999999987,-71.5880289325347
2.6999999999999864,-71.61957496377035
2.719999999999986,-71.65087545605284
2.7399999999999856,-71.6819327361611
2.759999999999985,-71.71274910089426
2.7799999999999847,-71.74332681757895
2.7999999999999843,-71.77366812456607
2.819999999999984,-71.80377523171727
2.8399999999999834,-71.8336503208813
2.859999999999983,-71.8632955463607
2.8799999999999826,-71.89271303536876
2.899999999999982,-71.9219048884772
2.9199999999999817,-71.95087318005484
2.9399999999999813,-71.97961995869719
2.959999999999981,-72.00814724764746
2.9799999999999804,-72.036457047692
2.99999999999998,-72.0645513410732
3.0199999999999796,-72.09243208536033
3.039999999999979,-72.12010121386156
3.0599999999999787,-72.14756063602788
3.0799999999999783,-72.17481223784884
3.099999999999978,-72.20185788224035
3.1199999999999775,-72.22869940942451
3.139999999999977,-72.25533863730173
