gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
282.5025962289667,386.5553761612859,24.537385495308097,13.51864437562166,83.70935047527001,4.595346755262086,0.20001892686547823,91.84701480473754,0.028934362532381065,6.8844214684991885,-0.05431974024660575,-73.41795069795468,14.399126950774596,52.69260578858147,-38.29347883780687,13.319999999950966,0.2199999999997999,-75.45809408084673,6.008364211278573,0.9656861794096039,0.04,190.62935513998198,good
