gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
334.25,54.58,14.56,3.98,161.81,76.40,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.11,-74.97825150374071,24.587289915349988,60.27623906442594,-35.688949149075945,34.600000000001685,246.68,-76.49175557704226
