gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
191.0037357116392,304.2400591753133,16.245256307843007,12.004850445955684,95.10251191278307,6.812024775913368,0.1599372389754326,86.67659151541221,0.03514031251796801,6.116032302023687,-0.04696765114194366,-71.1482567417281,9.609661183059519,49.23707087361083,-39.62740969055131,13.199999999951075,0.27999999999974534,-72.49636739273825,4.306871082547931,0.9657246155083743,0.0,140.22448660461285,good
