gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
205.42720908051578,110.13656202007687,1.3566157127795238,2.190342663821229,114.49329687656535,8.842996315452812,0.04003628355499989,137.41538728533354,0.039432936609404085,8.151980295508467,-0.043438455203791984,-69.7696286956957,24.460960837448688,71.01142922199216,-46.55046838454347,17.2399999999474,103.4599999999059,-69.62007871570893,180.91622704746786,-0.5835017464611245,169.44,14690.172067689684,poor
