gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
340.93,38.99,0.00,1.96,23.28,76.40,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.12,-67.75630593336516,34.674076836375264,78.36457183285096,-43.69049499647569,11.4399999999998,322.56,-68.42088845055832
