gna,gkht,gklt,gh,gka,gleak,stim_amp,cam,kam,cbm,kbm,rest,peak,amp,threshold,latency,width,AHP,mse,r2,time_shift,feature_error,fit_quality
242.55132849863216,224.01621214955705,35.08829729403111,5.315774926901166,71.47441338933159,9.95634636379545,0.13487847639839387,86.33740632369991,0.04062865530380479,5.512827274497401,-0.03745120752849266,-73.95289501728205,11.965598894264215,56.117432317622644,-44.151833423358426,14.279999999950093,0.25999999999976353,-70.88820889802999,20.884987245318673,0.7772854316057211,0.02,103.11543029945265,poor
