time_ms,exp_voltage_mV,sim_voltage_mV
107.44000000000001,-52.68416358543765,-58.89458447801693
107.46000000000001,-52.6528784526672,-58.81449226103014
107.48,-52.621593319896746,-58.73485155128108
107.50000000000001,-52.7154487182081,-58.655654064754614
107.52000000000001,-52.6528784526672,-58.57689154311083
107.54,-52.621593319896746,-58.498555752404215
107.56,-52.80930411651945,-58.42063848170498
107.58000000000001,-52.74673385097855,-58.343131541622164
107.60000000000001,-52.590308187126304,-58.26602676272931
107.62,-52.55902305435585,-58.189315993891874
107.64000000000001,-52.49645278881495,-58.11299110049725
107.66000000000001,-52.46516765604451,-58.0370439625866
107.68,-52.527737921585405,-57.96146647288741
107.7,-52.527737921585405,-57.88625054512937
107.72000000000001,-52.402597390503594,-57.81138811158739
107.74000000000001,-52.340027124962695,-57.736871110832304
107.76,-52.340027124962695,-57.66269148535323
107.78000000000002,-52.2148865938809,-57.58884117907849
107.80000000000001,-52.15231632834,-57.51531213479203
107.82000000000001,-52.12103119556955,-57.44209629144227
107.84,-52.30874199219225,-57.36918558134154
107.86000000000001,-52.18360146111045,-57.29657192725215
107.88000000000001,-52.2148865938809,-57.2242472393563
107.9,-51.99589066448775,-57.152203412105436
107.92,-51.870750133405956,-57.08043232094598
107.94000000000001,-52.0271757972582,-57.00892581891648
107.96000000000001,-51.9020352661764,-56.93767573311199
107.98,-51.9020352661764,-56.866673880883766
108.00000000000001,-51.99589066448775,-56.79591204918157
108.02000000000001,-52.0271757972582,-56.72538198774437
108.04,-51.9646055317173,-56.65507540497623
108.06,-51.9020352661764,-56.58498396366407
108.08000000000001,-51.9646055317173,-56.51509927652893
108.10000000000001,-51.80817986786505,-56.445412901603035
108.12,-51.870750133405956,-56.375916337423206
108.14000000000001,-51.9020352661764,-56.30660101803241
108.16000000000001,-51.80817986786505,-56.237458307779164
108.18,-51.68303933678325,-56.16847949590391
108.2,-51.7143244695537,-56.099655790902155
108.22000000000001,-51.80817986786505,-56.03097831465178
108.24000000000001,-51.7768947350946,-55.96243809629244
108.26,-51.620469071242354,-55.89402607985745
108.28000000000002,-51.49532854016056,-55.82573311541731
108.30000000000001,-51.6517542040128,-55.75754994063908
108.32000000000001,-51.7768947350946,-55.68946717352832
108.34,-51.6517542040128,-55.62147530485075
108.36000000000001,-51.7143244695537,-55.55356469021356
108.38000000000001,-51.7143244695537,-55.48572554178606
