Time (ms),Voltage (mV)
0.0,-73.08207015177099
0.02,-73.14464041731189
0.04,-73.2072106828528
0.06000000000000001,-73.3323512139346
0.08,-73.17592555008234
0.1,-73.17592555008234
0.12000000000000002,-73.2072106828528
0.14,-73.2072106828528
0.16,-73.14464041731189
0.18000000000000002,-73.11335528454144
0.2,-73.23849581562324
0.22,-73.30106608116414
0.24000000000000005,-73.17592555008234
0.26,-73.08207015177099
0.28,-73.08207015177099
0.30000000000000004,-73.08207015177099
0.32,-73.17592555008234
0.34,-73.23849581562324
0.36000000000000004,-73.14464041731189
0.38,-73.30106608116414
0.4,-73.2072106828528
0.42000000000000004,-73.23849581562324
0.44,-73.11335528454144
0.46,-73.14464041731189
0.4800000000000001,-73.17592555008234
0.5,-73.2072106828528
0.52,-73.14464041731189
0.54,-73.08207015177099
0.56,-73.17592555008234
0.58,-73.14464041731189
0.6000000000000001,-73.17592555008234
0.62,-73.14464041731189
0.64,-73.17592555008234
0.6600000000000001,-73.26978094839369
0.68,-73.17592555008234
0.7000000000000001,-73.2072106828528
0.7200000000000001,-73.23849581562324
0.7400000000000001,-73.2072106828528
0.76,-73.14464041731189
0.7800000000000001,-73.11335528454144
0.8,-73.08207015177099
0.8200000000000001,-73.14464041731189
0.8400000000000001,-73.2072106828528
0.8600000000000001,-73.17592555008234
0.88,-73.17592555008234
0.9000000000000001,-73.14464041731189
0.92,-73.0194998862301
0.9400000000000001,-73.08207015177099
0.9600000000000002,-73.11335528454144
0.9800000000000002,-73.08207015177099
1.0,-73.14464041731189
1.02,-73.0194998862301
1.04,-73.11335528454144
1.0600000000000003,-73.11335528454144
1.08,-73.14464041731189
1.1,-73.08207015177099
1.12,-73.14464041731189
1.1400000000000001,-73.17592555008234
1.16,-73.17592555008234
1.1800000000000002,-73.14464041731189
1.2000000000000002,-73.14464041731189
1.2200000000000002,-73.23849581562324
1.24,-73.14464041731189
1.26,-73.11335528454144
1.28,-73.14464041731189
1.3000000000000003,-73.17592555008234
1.3200000000000003,-73.05078501900054
1.34,-73.11335528454144
1.36,-73.08207015177099
1.3800000000000001,-73.08207015177099
1.4000000000000001,-73.17592555008234
1.42,-73.17592555008234
1.4400000000000002,-72.98821475345964
1.4600000000000002,-73.0194998862301
1.4800000000000002,-73.11335528454144
1.5,-73.11335528454144
1.52,-73.0194998862301
1.54,-73.0194998862301
1.5600000000000003,-73.14464041731189
1.58,-73.14464041731189
1.6,-73.11335528454144
1.62,-73.0194998862301
1.6400000000000001,-73.11335528454144
1.6600000000000001,-72.98821475345964
1.6800000000000002,-73.0194998862301
1.7000000000000002,-72.98821475345964
1.7200000000000002,-73.08207015177099
1.7400000000000002,-73.11335528454144
1.76,-73.05078501900054
1.78,-73.17592555008234
1.8000000000000003,-73.11335528454144
1.8200000000000003,-72.98821475345964
1.84,-73.0194998862301
1.86,-73.0194998862301
1.8800000000000001,-72.9569296206892
1.9000000000000001,-73.14464041731189
1.9200000000000004,-73.11335528454144
1.9400000000000002,-73.0194998862301
1.9600000000000004,-73.0194998862301
1.98,-72.98821475345964
2.0,-72.8943593551483
2.02,-72.92564448791875
2.04,-73.0194998862301
2.06,-73.0194998862301
2.08,-72.9569296206892
2.1,-72.9569296206892
2.1200000000000006,-73.05078501900054
2.14,-73.0194998862301
2.16,-72.98821475345964
2.18,-73.08207015177099
2.2,-73.05078501900054
2.22,-72.9569296206892
2.24,-73.0194998862301
2.2600000000000002,-73.05078501900054
2.2800000000000002,-73.0194998862301
2.3000000000000003,-73.0194998862301
2.32,-72.92564448791875
2.34,-72.86307422237783
2.3600000000000003,-73.08207015177099
2.3800000000000003,-72.98821475345964
2.4000000000000004,-73.05078501900054
