Time (ms),Sweep 0,Sweep 1,Sweep 2,Sweep 3,Sweep 4,Sweep 5,Sweep 6,Sweep 7,Sweep 8,Sweep 9,Sweep 10,Sweep 11,Sweep 12,Sweep 13,Sweep 14,Sweep 15,Sweep 16,Sweep 17,Sweep 18,Sweep 19
0.2,0.026775499717010622,0.02055354917980175,0.03144506738565441,0.007041608691811232,-0.05330261817505083,-0.01707621155421596,-0.021112407012485186,0.010183631617786975,-0.005638254578628393,-0.018032479401252053,-0.014480627397975135,-0.002732193848674551,0.026912109409444357,-0.017684745638693475,-0.012841311088770405,0.021435302649146726,0.0027694510375201116,-0.01718798312075265,0.01356161673978461,0.0004595053290952699
0.22,0.026775499717010622,-0.00727757088783313,0.03762976073401772,0.013226302040174541,-0.07185669822014075,-0.03563029159930588,-0.030389447035030145,0.003998938269423666,-0.00873060125281005,-0.03349421277216032,-0.005203587375430172,-0.015101580545401169,0.023819762735262692,-0.00840770561614851,-0.009748964414588748,0.009065915952420107,0.00895414438588342,-0.011003289772389345,0.025931003436511228,-0.0057251880192680385
0.24000000000000005,0.020590806368647314,-0.010369917562014783,0.05309149410492599,0.013226302040174541,-0.06567200487177745,-0.013983864880034304,-0.021112407012485186,0.010183631617786975,0.009823478792279875,-0.02421717274961536,-0.029942360768883406,-0.005824540522856208,0.026912109409444357,0.0008693344063964483,-0.009748964414588748,0.015250609300783423,-0.006507588985024848,-0.02337267646911596,0.025931003436511228,-0.018094574715994655
0.26,0.045329579762100544,-0.028923997607104707,0.0654608808016526,0.013226302040174541,-0.09041077826523068,-0.026353251576760918,-0.027297100360848495,-0.011462795101484605,0.03146990551155145,-0.021124826075433704,-0.023757667420520098,0.0034524994996887573,-0.0009190106581905333,0.0008693344063964483,-0.009748964414588748,0.009065915952420107,-0.021969322355933116,-0.02337267646911596,0.01665396341396626,-0.024279268064357963
0.28,0.029867846391192276,-0.019646957584559744,0.05618384077910764,-0.0053277780049153815,-0.06567200487177745,-0.02016855822839761,-0.027297100360848495,-0.005278101753121299,0.03146990551155145,-0.02421717274961536,-0.008295934049611826,0.012729539522233716,-0.016380744029098802,0.010146374428941408,0.011897462304682829,0.01215826262660176,-0.006507588985024848,-0.014095636446571002,0.022838656762329563,-0.015002228041812997
0.30000000000000004,0.026775499717010622,-0.0227393042587414,0.05927618745328929,0.0008569153434479238,-0.059487311523414146,0.0014778684908739667,-0.036574140383393454,-0.005278101753121299,0.04383929220827807,-0.014940132727070399,-0.005203587375430172,0.0065448461738704085,-0.02875013072582542,0.028700454474031332,-0.006656617740407096,0.021435302649146726,-0.006507588985024848,-0.01718798312075265,0.019746310088147912,-0.015002228041812997
0.32,0.023683153042828968,-0.00727757088783313,0.05309149410492599,0.010133955365992889,-0.06567200487177745,-0.013983864880034304,-0.021112407012485186,-0.020739835124029566,0.03146990551155145,0.0036139473180195236,0.0009811059729331363,-0.00891688719703786,-0.03184247740000707,0.016331067777304715,0.00571276895631952,0.021435302649146726,-0.0034152423108431904,-0.014095636446571002,0.02902335011069288,-0.011909881367631346
0.34,0.008221419671920699,0.001999469134711833,0.04690680075656268,-0.014604818027460343,-0.059487311523414146,0.007662561839237275,-0.011835366989940222,-0.011462795101484605,0.034562252185733104,-0.00875543937870709,0.010258145995478096,-0.012009233871219514,-0.02256543737746211,0.0070540277547597565,-0.0004719243920437879,0.030712342671691692,-0.012692282333388157,-0.01718798312075265,0.019746310088147912,-0.0057251880192680385
0.36000000000000004,0.014406113020284007,0.01436885583143845,0.04690680075656268,0.0008569153434479238,-0.03784088480414256,0.007662561839237275,-0.014927713664121876,-0.020739835124029566,0.037654598859914755,0.01289098734056449,0.034996919388931326,-0.002732193848674551,-0.02565778405164376,0.010146374428941408,0.00571276895631952,0.027619995997510027,-0.012692282333388157,-0.007910943098207694,0.03211569678487453,-0.015002228041812997
0.38,-0.010332660373169223,0.011276509157256793,0.03453741405983606,-0.0053277780049153815,-0.022379151433234296,-0.0016144781833076908,-0.00255832696739526,-0.03620156849493784,0.04074694553409642,0.02216802736310945,0.022627532692204713,0.0065448461738704085,-0.02256543737746211,0.019423414451486366,0.01498980897886448,0.0028812226040567995,-0.0034152423108431904,0.007550790272700574,0.01356161673978461,-0.0026328413450863873
0.4,-0.01651735372153253,0.005091815808893484,0.028352720711472754,-0.017697164701641996,-0.02547149810741595,0.0014778684908739667,0.012903406403513007,-0.026924528472392874,0.037654598859914755,0.03144506738565441,0.022627532692204713,-0.002732193848674551,-0.013288397354917146,0.003961681080578106,0.01498980897886448,0.021435302649146726,-0.018876975681751465,-0.004818596424026036,0.01665396341396626,-0.00881753469344969
0.42000000000000004,-0.007240313698987569,-0.016554610910378093,0.012890987340564486,-0.014604818027460343,-0.006917418062326026,0.016939601861782234,0.022180446426057966,-0.011462795101484605,0.03146990551155145,0.01598333401474614,0.013350492669659753,0.022006579544778675,0.008358029364354433,0.0070540277547597565,0.00571276895631952,0.027619995997510027,-0.04361574907520469,-0.007910943098207694,0.019746310088147912,0.009736545351640235
0.44,0.0020367263235573905,-0.0010928775394698242,-0.008755439378707092,-0.0053277780049153815,-0.022379151433234296,-0.02016855822839761,0.009811059729331356,-0.005278101753121299,0.034562252185733104,0.01289098734056449,0.022627532692204713,0.012729539522233716,0.01763506938689939,-0.0022230122677852028,0.008805115630501171,0.018342955974965075,-0.031246362378478082,-0.026465023143297614,0.0011922300430579943,-0.0057251880192680385
0.46,0.008221419671920699,-0.028923997607104707,-0.0025707460303437844,-0.030066551398368613,-0.016194458084870987,-0.013983864880034304,0.012903406403513007,-0.011462795101484605,0.012915825466461526,0.0005216006438378729,0.010258145995478096,0.018914232870597025,0.01763506938689939,0.003961681080578106,0.01808215565304613,0.015250609300783423,-0.037431055726841383,-0.02337267646911596,-0.0019001166311236632,-0.0057251880192680385
0.4800000000000001,-0.0010556203506242605,-0.03201634428128636,-0.008755439378707092,-0.023881858050005304,-0.01928680475905264,-0.01089151820585265,-0.00255832696739526,-0.017647488449847912,0.0005464387697349153,-0.0025707460303437844,0.007165799321296445,0.0034524994996887573,0.02072741606108104,-0.011500052290330168,0.01498980897886448,0.01215826262660176,-0.04052340240102304,-0.02337267646911596,0.01356161673978461,0.012828892025821886
0.5,0.011313766346102356,-0.025831650932923052,-0.021124826075433707,0.0008569153434479238,-0.0285638447815976,-0.026353251576760918,-0.011835366989940222,-0.020739835124029566,0.006731132118098224,-0.005663092704525435,-0.014480627397975135,0.0034524994996887573,0.02072741606108104,-0.0022230122677852028,0.011897462304682829,0.01215826262660176,-0.03433870905265973,-0.007910943098207694,0.004284576717239645,-0.0026328413450863873
0.52,0.023683153042828968,-0.013462264236196437,-0.011847786052888746,-0.011512471353278689,-0.01928680475905264,-0.01707621155421596,-0.00874302031575857,-0.01455514177566626,0.003638785443916566,-0.005663092704525435,-0.005203587375430172,-0.00891688719703786,0.03309680275780766,0.010146374428941408,0.011897462304682829,-0.0033034707443065025,-0.03433870905265973,-0.01718798312075265,0.01665396341396626,0.0035518520032769207
0.54,0.029867846391192276,-0.0010928775394698242,-0.018032479401252053,0.003949262017629581,-0.03165619145577926,-0.026353251576760918,-0.021112407012485186,0.007091284943605317,-0.01800764127535501,-0.0025707460303437844,-0.01138828072379348,-0.021286273893764477,0.030004456083626008,0.003961681080578106,0.00571276895631952,-0.009488164092669811,-0.015784629007569807,-0.02028032979493431,0.01046927006560296,0.01901358537418519
0.56,0.045329579762100544,-0.013462264236196437,-0.021124826075433707,0.013226302040174541,-0.04402557815250587,-0.051092024970214145,-0.014927713664121876,0.010183631617786975,-0.00873060125281005,0.01598333401474614,-0.02066532074633844,-0.005824540522856208,0.01763506938689939,0.0070540277547597565,0.00571276895631952,-0.02494989746357808,-0.02506166903011477,-0.01718798312075265,0.01046927006560296,0.01901358537418519
0.58,0.020590806368647314,0.011276509157256793,-0.011847786052888746,0.03178038208526446,-0.04093323147832422,-0.03563029159930588,-0.005650673641576918,0.0287377116628769,-0.002545907904446742,0.0005216006438378729,-0.02066532074633844,-0.012009233871219514,0.011450376038536084,-0.02077709231287513,0.021174502327227795,-0.02494989746357808,-0.02506166903011477,-0.014095636446571002,0.01356161673978461,0.01901358537418519
0.6000000000000001,0.020590806368647314,-0.0010928775394698242,-0.018032479401252053,0.007041608691811232,-0.05021027150086918,-0.041814984947669186,0.0005340197067863909,0.03183005833705855,-0.00873060125281005,-0.00875543937870709,-0.03303470744306505,-0.024378620567946128,0.011450376038536084,0.010146374428941408,0.011897462304682829,-0.021857550789396427,-0.02506166903011477,0.0013660969243372658,0.01665396341396626,0.02210593204836684
0.62,0.017498459694465663,0.02364589585398341,0.0005216006438378696,0.037965075433627773,-0.04711792482668753,-0.038722638273487535,0.0005340197067863909,0.03183005833705855,-0.02419233462371832,0.0005216006438378729,-0.014480627397975135,-0.027470967242127785,0.005265682690172775,0.0070540277547597565,0.01808215565304613,-0.012580510766851467,-0.02506166903011477,0.01682783029524554,0.01046927006560296,0.009736545351640235
0.64,-0.004147967024805915,0.02364589585398341,-0.005663092704525439,0.028688035411082807,-0.07185669822014075,-0.038722638273487535,0.022180446426057966,0.0287377116628769,-0.005638254578628393,-0.005663092704525435,-0.023757667420520098,-0.030563313916309436,0.008358029364354433,0.003961681080578106,0.030451542349772747,-0.009488164092669811,-0.028154015704296424,-0.0017262497498443852,0.0011922300430579943,0.009736545351640235
0.6600000000000001,-0.0010556203506242605,0.011276509157256793,0.006706293992201178,0.019410995388537848,-0.06567200487177745,-0.051092024970214145,0.006718713055149699,0.0287377116628769,-0.021099987949536665,-0.0025707460303437844,-0.023757667420520098,-0.018193927219582823,-0.0009190106581905333,0.028700454474031332,0.021174502327227795,-0.0033034707443065025,-0.04052340240102304,0.01373548362106389,-0.0019001166311236632,0.0066441986774585715
0.68,0.011313766346102356,0.005091815808893484,0.015983334014746137,0.025595688736901157,-0.07185669822014075,-0.026353251576760918,-0.00874302031575857,0.0349224050112402,-0.0118229479269917,-0.014940132727070399,0.004073452647114787,-0.015101580545401169,-0.004011357332372185,0.019423414451486366,0.01808215565304613,0.01215826262660176,-0.02506166903011477,0.007550790272700574,0.0011922300430579943,0.0066441986774585715
0.7000000000000001,0.014406113020284007,0.0174612025056201,0.006706293992201178,0.03178038208526446,-0.05330261817505083,-0.041814984947669186,0.0005340197067863909,0.0349224050112402,-0.0118229479269917,-0.0025707460303437844,0.007165799321296445,-0.00891688719703786,-0.013288397354917146,0.03488514782239464,0.00571276895631952,0.0028812226040567995,-0.018876975681751465,0.0013660969243372658,0.0011922300430579943,0.009736545351640235
0.7200000000000001,0.011313766346102356,0.02055354917980175,0.0005216006438378696,0.028688035411082807,-0.05639496484923249,-0.026353251576760918,0.0005340197067863909,0.0349224050112402,-0.005638254578628393,-0.00875543937870709,0.016442839343841404,-0.015101580545401169,-0.0009190106581905333,0.0379774944965763,-0.0035642710662254387,0.015250609300783423,-0.012692282333388157,0.004458443598518923,-0.008084809979486966,0.01592123870000354
0.7400000000000001,0.026775499717010622,0.02364589585398341,-0.018032479401252053,0.044149768781991075,-0.05330261817505083,-0.007799171531670996,0.012903406403513007,0.025645364988695237,-0.0118229479269917,-0.005663092704525435,0.004073452647114787,-0.002732193848674551,-0.007103704006553841,0.02560810779984968,-0.0035642710662254387,0.021435302649146726,-0.02506166903011477,-0.014095636446571002,0.007376923391421296,0.01901358537418519
0.76,0.026775499717010622,0.02673824252816506,-0.0025707460303437844,0.037965075433627773,-0.03474853812996091,0.013847255187600584,-0.011835366989940222,0.03801475168542185,-0.01800764127535501,0.01598333401474614,0.019535186018023055,0.00036015282550709994,0.011450376038536084,0.0070540277547597565,-0.006656617740407096,0.018342955974965075,-0.021969322355933116,-0.02337267646911596,0.01356161673978461,0.009736545351640235
0.7800000000000001,0.03296019306537393,0.03910762922489168,-0.018032479401252053,0.03178038208526446,-0.02547149810741595,0.023124295210145543,-0.011835366989940222,0.019460671640331932,-0.002545907904446742,0.01289098734056449,0.016442839343841404,0.0065448461738704085,0.014542722712717735,0.028700454474031332,-0.015933657762952056,0.030712342671691692,-0.018876975681751465,-0.02955736981747927,0.01046927006560296,0.01592123870000354
0.8,0.03914488641373724,0.03601528255071003,0.0005216006438378696,0.016318648714356197,-0.0038250713881443753,0.03240133523269051,-0.024204753686666837,0.013275978291968625,0.0005464387697349153,0.03453741405983606,0.007165799321296445,-0.002732193848674551,0.011450376038536084,0.010146374428941408,-0.012841311088770405,0.036897036020054993,-0.015784629007569807,-0.02028032979493431,0.01665396341396626,0.0035518520032769207
0.8200000000000001,0.03605253973955559,0.0174612025056201,0.0036139473180195206,-0.011512471353278689,-0.0038250713881443753,0.03549368190687216,-0.021112407012485186,-0.0021857550789396423,-0.00873060125281005,0.04999914743074433,0.0009811059729331363,0.009637192848052065,0.014542722712717735,-0.00840770561614851,-0.009748964414588748,0.030712342671691692,-0.012692282333388157,-0.02955736981747927,0.025931003436511228,-0.0026328413450863873
0.8400000000000001,0.020590806368647314,0.011276509157256793,0.006706293992201178,-0.011512471353278689,-0.006917418062326026,0.013847255187600584,-0.04275883373175676,-0.00837044842730295,0.003638785443916566,0.05618384077910764,-0.005203587375430172,0.0065448461738704085,-0.0009190106581905333,-0.014592398964511819,0.01808215565304613,0.01215826262660176,-0.009599935659206499,-0.004818596424026036,0.01046927006560296,-0.015002228041812997
0.8600000000000001,0.014406113020284007,-0.004185224213651475,0.015983334014746137,-0.017697164701641996,-0.006917418062326026,0.007662561839237275,-0.030389447035030145,-0.011462795101484605,-0.005638254578628393,0.03762976073401772,-0.005203587375430172,0.00036015282550709994,0.014542722712717735,-0.00531535894196686,0.00571276895631952,0.01215826262660176,-0.0034152423108431904,-0.014095636446571002,0.0011922300430579943,-0.00881753469344969
0.88,0.0020367263235573905,-0.025831650932923052,0.015983334014746137,-0.014604818027460343,-0.016194458084870987,0.0045702151650556175,-0.0334817937092118,-0.020739835124029566,0.019100518814824833,0.06546088080165259,0.0009811059729331363,-0.012009233871219514,-0.010196050680735492,0.0070540277547597565,0.01808215565304613,-0.009488164092669811,-0.009599935659206499,-0.007910943098207694,0.01046927006560296,-0.03046396141272127
0.9000000000000001,0.011313766346102356,-0.025831650932923052,0.019075680688927794,-0.011512471353278689,-0.016194458084870987,-0.0016144781833076908,-0.04585118040593841,-0.026924528472392874,0.0283775588373698,0.06236853412747095,-0.01138828072379348,-0.012009233871219514,-0.0009190106581905333,-0.0022230122677852028,0.03663623569813606,-0.012580510766851467,-0.009599935659206499,-0.004818596424026036,0.01046927006560296,-0.011909881367631346
0.92,-0.010332660373169223,-0.038201037629649666,0.028352720711472754,-0.0053277780049153815,-0.01000976473650768,-0.013983864880034304,-0.039666487057575105,-0.020739835124029566,0.04383929220827807,0.04690680075656268,-0.01138828072379348,-0.012009233871219514,-0.013288397354917146,-0.026961785661238438,0.0335438890239544,-0.012580510766851467,-0.0003228956366615394,0.0013660969243372658,-0.008084809979486966,-0.011909881367631346
0.9400000000000001,-0.010332660373169223,-0.019646957584559744,0.022168027363109445,-0.008420124679097035,-0.022379151433234296,-0.004706824857489342,-0.014927713664121876,-0.023832181798211217,0.03146990551155145,0.03144506738565441,-0.005203587375430172,-0.015101580545401169,-0.02565778405164376,-0.00840770561614851,0.011897462304682829,-0.00639581741848816,0.0027694510375201116,0.0013660969243372658,-0.008084809979486966,0.0066441986774585715
0.9600000000000002,-0.01651735372153253,-0.03201634428128636,0.0005216006438378696,-0.011512471353278689,-0.04093323147832422,0.020031948535963885,-0.00255832696739526,-0.0021857550789396423,0.04693163888245972,0.01907568068892779,-0.008295934049611826,-0.027470967242127785,-0.02875013072582542,-0.017684745638693475,0.00571276895631952,-0.00639581741848816,-0.0034152423108431904,-0.0017262497498443852,-0.011177156653668623,0.012828892025821886
0.9800000000000002,-0.0010556203506242605,-0.010369917562014783,0.019075680688927794,0.016318648714356197,-0.05330261817505083,0.010754908513418926,0.006718713055149699,0.010183631617786975,0.037654598859914755,-0.0025707460303437844,-0.008295934049611826,-0.030563313916309436,-0.010196050680735492,-0.023869438987056783,-0.006656617740407096,-0.0033034707443065025,-0.018876975681751465,-0.004818596424026036,-0.014269503327850274,0.009736545351640235
1.0,0.008221419671920699,-0.013462264236196437,0.015983334014746137,0.010133955365992889,-0.04711792482668753,0.010754908513418926,0.012903406403513007,0.03183005833705855,0.03146990551155145,-0.011847786052888745,0.004073452647114787,-0.027470967242127785,-0.019473090703280457,-0.03005413233542009,-0.02521069778549702,0.01215826262660176,-0.006507588985024848,0.007550790272700574,-0.0019001166311236632,0.028290625396730155
1.02,0.0020367263235573905,-0.00727757088783313,0.025260374037291096,0.013226302040174541,-0.07185669822014075,0.007662561839237275,0.019088099751876315,0.0411070983596035,0.016008172140643182,-0.005663092704525435,0.013350492669659753,-0.021286273893764477,-0.016380744029098802,-0.017684745638693475,-0.028303044459678673,0.01215826262660176,-0.021969322355933116,-0.02028032979493431,-0.008084809979486966,0.01901358537418519
1.04,0.0020367263235573905,-0.010369917562014783,0.025260374037291096,0.016318648714356197,-0.07494904489432241,-0.013983864880034304,0.015995753077694658,0.0349224050112402,0.016008172140643182,-0.014940132727070399,0.028812226040568014,-0.015101580545401169,-0.02875013072582542,-0.017684745638693475,-0.02521069778549702,0.01215826262660176,-0.015784629007569807,-0.014095636446571002,0.01665396341396626,0.028290625396730155
1.0600000000000003,0.0020367263235573905,0.001999469134711833,0.028352720711472754,0.007041608691811232,-0.04402557815250587,-0.03563029159930588,0.02836513977442128,0.0349224050112402,0.006731132118098224,-0.011847786052888745,0.022627532692204713,-0.012009233871219514,-0.007103704006553841,-0.011500052290330168,-0.0004719243920437879,0.015250609300783423,-0.031246362378478082,-0.026465023143297614,0.0011922300430579943,0.04066001209345677
1.08,-0.013425007047350878,0.001999469134711833,0.03453741405983606,0.013226302040174541,-0.04402557815250587,-0.026353251576760918,0.003626366380968048,0.007091284943605317,0.006731132118098224,-0.0025707460303437844,0.016442839343841404,-0.005824540522856208,-0.010196050680735492,-0.02077709231287513,-0.0004719243920437879,0.009065915952420107,-0.015784629007569807,-0.02028032979493431,0.025931003436511228,0.02210593204836684
1.1,-0.004147967024805915,0.00818416248307514,0.022168027363109445,-0.0022354313307337273,-0.03474853812996091,-0.04490733162185084,-0.00255832696739526,0.010183631617786975,0.03146990551155145,-0.00875543937870709,-0.002111240701248521,0.0065448461738704085,-0.004011357332372185,-0.017684745638693475,0.0026204222821378693,0.0028812226040567995,-0.012692282333388157,-0.03264971649166092,0.022838656762329563,0.01901358537418519
1.12,0.011313766346102356,0.011276509157256793,0.03453741405983606,0.003949262017629581,-0.05330261817505083,-0.04490733162185084,-0.005650673641576918,0.016368324966150278,0.019100518814824833,0.0036139473180195236,0.010258145995478096,-0.002732193848674551,-0.007103704006553841,-0.00840770561614851,0.0026204222821378693,-0.00639581741848816,-0.012692282333388157,-0.014095636446571002,0.022838656762329563,0.012828892025821886
1.1400000000000001,0.017498459694465663,0.005091815808893484,0.019075680688927794,0.0008569153434479238,-0.04711792482668753,-0.041814984947669186,-0.018020060338303532,0.013275978291968625,0.034562252185733104,0.009798640666382832,-0.008295934049611826,0.009637192848052065,0.011450376038536084,-0.011500052290330168,0.01498980897886448,0.009065915952420107,-0.02506166903011477,-0.004818596424026036,0.022838656762329563,0.012828892025821886
1.16,0.029867846391192276,0.005091815808893484,0.009798640666382828,0.016318648714356197,-0.04093323147832422,-0.029445598250942576,-0.030389447035030145,-0.0021857550789396423,0.034562252185733104,0.01598333401474614,-0.002111240701248521,0.009637192848052065,0.02072741606108104,-0.017684745638693475,0.030451542349772747,0.009065915952420107,-0.015784629007569807,0.004458443598518923,0.01665396341396626,0.0066441986774585715
1.1800000000000002,0.029867846391192276,0.005091815808893484,0.019075680688927794,0.013226302040174541,-0.0625796581975958,-0.01707621155421596,-0.04275883373175676,0.0009065915952420089,0.04383929220827807,0.02835272071147275,0.010258145995478096,0.0034524994996887573,0.011450376038536084,-0.011500052290330168,0.011897462304682829,0.024527649323328377,0.0027694510375201116,0.019920176969427193,-0.004992463305305314,0.0004595053290952699
1.2000000000000002,0.03605253973955559,-0.010369917562014783,0.012890987340564486,0.003949262017629581,-0.05639496484923249,0.007662561839237275,-0.030389447035030145,-0.00837044842730295,0.0283775588373698,0.006706293992201181,-0.008295934049611826,0.00036015282550709994,-0.0009190106581905333,0.0008693344063964483,0.01808215565304613,0.01215826262660176,-0.018876975681751465,0.019920176969427193,0.022838656762329563,0.0004595053290952699
1.2200000000000002,0.04223723308791889,-0.0227393042587414,0.006706293992201178,0.025595688736901157,-0.04402557815250587,0.026216641884327194,-0.014927713664121876,-0.005278101753121299,0.04693163888245972,0.01289098734056449,0.022627532692204713,-0.00891688719703786,0.008358029364354433,-0.0022230122677852028,-0.0035642710662254387,0.030712342671691692,-0.009599935659206499,0.023012523643608843,0.01665396341396626,-0.015002228041812997
1.24,0.03605253973955559,-0.0227393042587414,0.0036139473180195206,0.028688035411082807,-0.03784088480414256,0.03858602858105381,-0.024204753686666837,-0.0021857550789396423,0.04074694553409642,-0.0025707460303437844,0.031904572714749675,-0.024378620567946128,-0.0009190106581905333,0.0070540277547597565,-0.009748964414588748,0.005973569278238457,-0.012692282333388157,0.029197216991972155,0.004284576717239645,-0.024279268064357963
1.26,0.03914488641373724,-0.010369917562014783,0.012890987340564486,0.010133955365992889,-0.04711792482668753,0.04167837525523546,-0.011835366989940222,0.007091284943605317,0.022192865489006484,-0.005663092704525435,0.019535186018023055,-0.024378620567946128,0.005265682690172775,0.013238721103123066,-0.015933657762952056,0.03380468934587334,-0.0003228956366615394,0.032289563666153806,0.01046927006560296,-0.024279268064357963
1.28,0.014406113020284007,0.01436885583143845,0.03144506738565441,0.010133955365992889,-0.03784088480414256,0.03858602858105381,-0.005650673641576918,0.0009065915952420089,0.019100518814824833,0.009798640666382832,0.010258145995478096,-0.024378620567946128,0.002173336015991124,0.016331067777304715,-0.0004719243920437879,0.01215826262660176,-0.018876975681751465,0.01682783029524554,-0.0019001166311236632,-0.03046396141272127
1.3000000000000003,0.0020367263235573905,0.0174612025056201,0.006706293992201178,0.0008569153434479238,-0.04711792482668753,0.010754908513418926,-0.005650673641576918,0.019460671640331932,0.022192865489006484,-0.011847786052888745,-0.002111240701248521,-0.002732193848674551,-0.007103704006553841,0.0070540277547597565,0.011897462304682829,0.0028812226040567995,-0.015784629007569807,-0.007910943098207694,0.01665396341396626,-0.00881753469344969
1.3200000000000003,0.005129072997739048,0.03292293587652838,0.03144506738565441,-0.0022354313307337273,-0.01928680475905264,0.0045702151650556175,0.006718713055149699,0.019460671640331932,0.012915825466461526,-0.011847786052888745,-0.01138828072379348,0.0034524994996887573,-0.016380744029098802,0.013238721103123066,0.024266849001409446,-0.00021112407012485146,-0.009599935659206499,-0.004818596424026036,0.007376923391421296,-0.00881753469344969
1.34,-0.01651735372153253,0.03910762922489168,0.028352720711472754,0.0008569153434479238,-0.01928680475905264,-0.023260904902579267,0.006718713055149699,0.025645364988695237,0.019100518814824833,-0.005663092704525435,-0.014480627397975135,-0.018193927219582823,-0.0009190106581905333,0.019423414451486366,0.03663623569813606,-0.00639581741848816,-0.006507588985024848,-0.02955736981747927,-0.004992463305305314,0.012828892025821886
