Time (ms),Voltage (mV)
0.0,-76.99271174807723
0.02,-77.02399688084769
0.04,-77.14913741192949
0.06000000000000001,-77.18042254469994
0.08,-77.02399688084769
0.1,-76.99271174807723
0.12000000000000002,-77.02399688084769
0.14,-77.08656714638857
0.16,-77.02399688084769
0.18000000000000002,-76.99271174807723
0.2,-76.89885634976588
0.22,-77.02399688084769
0.24000000000000005,-77.21170767747037
0.26,-77.21170767747037
0.28,-77.11785227915902
0.30000000000000004,-77.02399688084769
0.32,-76.96142661530678
0.34,-77.02399688084769
0.36000000000000004,-77.02399688084769
0.38,-77.02399688084769
0.4,-77.11785227915902
0.42000000000000004,-77.02399688084769
0.44,-77.08656714638857
0.46,-77.18042254469994
0.4800000000000001,-77.05528201361813
0.5,-77.05528201361813
0.52,-77.14913741192949
0.54,-76.96142661530678
0.56,-76.96142661530678
0.58,-76.99271174807723
0.6000000000000001,-76.99271174807723
0.62,-77.11785227915902
0.64,-77.08656714638857
0.6600000000000001,-77.02399688084769
0.68,-77.14913741192949
0.7000000000000001,-77.02399688084769
0.7200000000000001,-76.99271174807723
0.7400000000000001,-77.02399688084769
0.76,-77.18042254469994
0.7800000000000001,-77.05528201361813
0.8,-77.05528201361813
0.8200000000000001,-77.08656714638857
0.8400000000000001,-76.99271174807723
0.8600000000000001,-77.05528201361813
0.88,-76.99271174807723
0.9000000000000001,-77.02399688084769
0.92,-77.02399688084769
0.9400000000000001,-77.02399688084769
0.9600000000000002,-77.08656714638857
0.9800000000000002,-77.21170767747037
1.0,-77.18042254469994
1.02,-76.89885634976588
1.04,-76.99271174807723
1.0600000000000003,-77.08656714638857
1.08,-77.05528201361813
1.1,-77.02399688084769
1.12,-76.99271174807723
1.1400000000000001,-77.02399688084769
1.16,-76.99271174807723
1.1800000000000002,-76.96142661530678
1.2000000000000002,-77.14913741192949
1.2200000000000002,-77.02399688084769
1.24,-76.93014148253633
1.26,-76.99271174807723
1.28,-77.11785227915902
1.3000000000000003,-77.05528201361813
1.3200000000000003,-76.99271174807723
1.34,-76.93014148253633
1.36,-77.02399688084769
1.3800000000000001,-77.02399688084769
1.4000000000000001,-76.99271174807723
1.42,-77.02399688084769
1.4400000000000002,-76.99271174807723
1.4600000000000002,-76.93014148253633
1.4800000000000002,-76.86757121699543
1.5,-76.93014148253633
1.52,-76.86757121699543
1.54,-76.89885634976588
1.5600000000000003,-76.86757121699543
1.58,-76.86757121699543
1.6,-76.89885634976588
1.62,-76.99271174807723
1.6400000000000001,-76.96142661530678
1.6600000000000001,-76.99271174807723
1.6800000000000002,-76.96142661530678
1.7000000000000002,-76.83628608422498
1.7200000000000002,-76.96142661530678
1.7400000000000002,-76.83628608422498
1.76,-76.77371581868408
1.78,-76.86757121699543
1.8000000000000003,-76.93014148253633
1.8200000000000003,-76.96142661530678
1.84,-76.89885634976588
1.86,-76.96142661530678
1.8800000000000001,-76.89885634976588
1.9000000000000001,-76.80500095145453
1.9200000000000004,-76.86757121699543
1.9400000000000002,-76.99271174807723
1.9600000000000004,-76.86757121699543
1.98,-76.89885634976588
2.0,-76.77371581868408
2.02,-76.83628608422498
2.04,-76.93014148253633
2.06,-76.93014148253633
2.08,-76.89885634976588
2.1,-77.02399688084769
2.1200000000000006,-76.96142661530678
2.14,-76.77371581868408
2.16,-76.83628608422498
2.18,-76.83628608422498
2.2,-76.83628608422498
2.22,-76.74243068591363
2.24,-76.77371581868408
2.2600000000000002,-76.89885634976588
2.2800000000000002,-76.86757121699543
2.3000000000000003,-76.83628608422498
2.32,-76.83628608422498
2.34,-76.71114555314318
2.3600000000000003,-76.74243068591363
2.3800000000000003,-76.83628608422498
2.4000000000000004,-76.96142661530678
2.4200000000000004,-76.93014148253633
2.4400000000000004,-76.77371581868408
2.4600000000000004,-76.52343475652049
2.48,-76.64857528760228
2.5,-76.93014148253633
2.52,-76.89885634976588
2.54,-76.83628608422498
2.56,-76.71114555314318
2.58,-76.67986042037272
2.6000000000000005,-76.80500095145453
2.6200000000000006,-76.96142661530678
2.6400000000000006,-76.89885634976588
2.66,-76.80500095145453
2.68,-76.77371581868408
2.7,-76.77371581868408
2.72,-76.80500095145453
2.74,-76.83628608422498
2.7600000000000002,-76.64857528760228
2.7800000000000002,-76.74243068591363
2.8000000000000003,-76.71114555314318
2.82,-76.71114555314318
2.84,-76.67986042037272
2.8600000000000003,-76.74243068591363
2.8800000000000003,-76.77371581868408
2.9000000000000004,-76.67986042037272
2.9200000000000004,-76.80500095145453
2.9400000000000004,-76.89885634976588
2.9600000000000004,-76.80500095145453
2.9800000000000004,-76.61729015483184
3.0,-76.67986042037272
3.02,-76.64857528760228
3.04,-76.80500095145453
3.06,-76.61729015483184
3.08,-76.71114555314318
3.1000000000000005,-76.74243068591363
3.1200000000000006,-76.67986042037272
3.1400000000000006,-76.77371581868408
3.16,-76.71114555314318
3.18,-76.67986042037272
3.2,-76.71114555314318
3.22,-76.83628608422498
3.24,-76.83628608422498
3.2600000000000002,-76.71114555314318
3.2800000000000002,-76.67986042037272
3.3000000000000003,-76.64857528760228
3.3200000000000003,-76.83628608422498
3.3400000000000003,-76.74243068591363
3.3600000000000003,-76.77371581868408
3.3800000000000003,-76.77371581868408
3.4000000000000004,-76.77371581868408
3.4200000000000004,-76.67986042037272
3.4400000000000004,-76.74243068591363
3.4600000000000004,-76.67986042037272
3.4800000000000004,-76.64857528760228
3.5,-76.67986042037272
3.52,-76.74243068591363
3.54,-76.67986042037272
3.56,-76.67986042037272
3.58,-76.71114555314318
3.6000000000000005,-76.58600502206139
3.6200000000000006,-76.71114555314318
3.6400000000000006,-76.67986042037272
3.6600000000000006,-76.64857528760228
3.68,-76.74243068591363
3.7,-76.58600502206139
3.72,-76.64857528760228
3.74,-76.74243068591363
3.7600000000000002,-76.67986042037272
3.7800000000000002,-76.64857528760228
3.8000000000000003,-76.61729015483184
3.8200000000000003,-76.55471988929092
3.8400000000000007,-76.42957935820912
3.8600000000000003,-76.61729015483184
3.8800000000000003,-76.55471988929092
3.9000000000000004,-76.55471988929092
3.920000000000001,-76.52343475652049
3.94,-76.52343475652049
3.96,-76.52343475652049
3.98,-76.74243068591363
4.0,-76.61729015483184
4.0200000000000005,-76.58600502206139
4.04,-76.46086449097957
4.0600000000000005,-76.42957935820912
4.08,-76.61729015483184
4.1000000000000005,-76.58600502206139
4.12,-76.67986042037272
4.140000000000001,-76.58600502206139
4.16,-76.58600502206139
4.180000000000001,-76.46086449097957
4.2,-76.52343475652049
4.220000000000001,-76.71114555314318
4.240000000000001,-76.61729015483184
4.260000000000001,-76.58600502206139
4.28,-76.49214962375004
4.3,-76.55471988929092
4.32,-76.58600502206139
4.34,-76.55471988929092
4.36,-76.58600502206139
4.38,-76.58600502206139
4.4,-76.64857528760228
4.42,-76.55471988929092
4.44,-76.58600502206139
4.460000000000001,-76.74243068591363
4.48,-76.61729015483184
4.500000000000001,-76.61729015483184
4.5200000000000005,-76.55471988929092
4.540000000000001,-76.61729015483184
4.5600000000000005,-76.49214962375004
4.580000000000001,-76.61729015483184
4.6000000000000005,-76.55471988929092
4.62,-76.55471988929092
4.64,-76.74243068591363
4.66,-76.74243068591363
4.68,-76.61729015483184
4.7,-76.58600502206139
4.720000000000001,-76.58600502206139
4.74,-76.55471988929092
4.760000000000001,-76.71114555314318
4.78,-76.64857528760228
4.800000000000001,-76.52343475652049
4.82,-76.55471988929092
4.840000000000001,-76.49214962375004
4.86,-76.58600502206139
4.880000000000001,-76.61729015483184
4.9,-76.55471988929092
4.920000000000001,-76.61729015483184
4.94,-76.61729015483184
4.96,-76.61729015483184
4.98,-76.49214962375004
5.0,-76.52343475652049
5.0200000000000005,-76.58600502206139
5.04,-76.61729015483184
5.0600000000000005,-76.64857528760228
5.08,-76.58600502206139
5.1000000000000005,-76.58600502206139
5.12,-76.61729015483184
5.140000000000001,-76.58600502206139
5.16,-76.64857528760228
5.180000000000001,-76.64857528760228
5.200000000000001,-76.58600502206139
5.220000000000001,-76.61729015483184
5.240000000000001,-76.55471988929092
5.260000000000001,-76.61729015483184
5.280000000000001,-76.64857528760228
5.3,-76.55471988929092
5.32,-76.42957935820912
5.34,-76.55471988929092
5.36,-76.64857528760228
5.38,-76.64857528760228
5.4,-76.61729015483184
5.42,-76.67986042037272
5.44,-76.58600502206139
5.460000000000001,-76.58600502206139
5.48,-76.61729015483184
5.500000000000001,-76.52343475652049
5.5200000000000005,-76.58600502206139
5.540000000000001,-76.61729015483184
5.5600000000000005,-76.67986042037272
5.580000000000001,-76.64857528760228
5.6000000000000005,-76.77371581868408
5.620000000000001,-76.71114555314318
5.64,-76.67986042037272
5.66,-76.64857528760228
5.68,-76.64857528760228
5.7,-76.61729015483184
5.720000000000001,-76.64857528760228
5.74,-76.64857528760228
5.760000000000001,-76.52343475652049
5.78,-76.67986042037272
5.800000000000001,-76.71114555314318
5.82,-76.71114555314318
5.840000000000001,-76.52343475652049
5.86,-76.55471988929092
5.880000000000001,-76.74243068591363
5.9,-76.80500095145453
5.920000000000001,-76.77371581868408
5.940000000000001,-76.64857528760228
5.960000000000001,-76.58600502206139
5.98,-76.71114555314318
6.0,-76.71114555314318
6.0200000000000005,-76.77371581868408
6.04,-76.71114555314318
6.0600000000000005,-76.64857528760228
6.08,-76.67986042037272
6.1000000000000005,-76.67986042037272
6.12,-76.71114555314318
6.140000000000001,-76.77371581868408
6.16,-76.71114555314318
6.180000000000001,-76.58600502206139
6.200000000000001,-76.64857528760228
6.220000000000001,-76.74243068591363
6.240000000000001,-76.77371581868408
6.260000000000001,-76.74243068591363
6.280000000000001,-76.74243068591363
6.300000000000001,-76.80500095145453
6.32,-76.71114555314318
6.34,-76.64857528760228
6.36,-76.71114555314318
6.38,-76.71114555314318
6.4,-76.71114555314318
6.42,-76.77371581868408
6.44,-76.80500095145453
6.460000000000001,-76.67986042037272
6.48,-76.71114555314318
6.500000000000001,-76.67986042037272
6.5200000000000005,-76.74243068591363
6.540000000000001,-76.61729015483184
6.5600000000000005,-76.71114555314318
6.580000000000001,-76.74243068591363
6.6000000000000005,-76.77371581868408
6.620000000000001,-76.71114555314318
6.640000000000001,-76.80500095145453
6.66,-76.74243068591363
6.680000000000001,-76.74243068591363
6.7,-76.77371581868408
6.720000000000001,-76.80500095145453
6.74,-76.83628608422498
6.760000000000001,-76.71114555314318
6.78,-76.74243068591363
6.800000000000001,-76.83628608422498
6.82,-76.67986042037272
6.840000000000001,-76.67986042037272
6.86,-76.77371581868408
6.880000000000001,-76.83628608422498
6.9,-76.77371581868408
6.920000000000001,-76.77371581868408
6.940000000000001,-76.64857528760228
6.960000000000001,-76.64857528760228
6.980000000000001,-76.71114555314318
7.0,-76.83628608422498
7.0200000000000005,-76.83628608422498
7.04,-76.89885634976588
7.0600000000000005,-76.93014148253633
7.08,-76.83628608422498
7.1000000000000005,-76.77371581868408
7.12,-76.71114555314318
7.140000000000001,-76.83628608422498
7.16,-76.96142661530678
7.180000000000001,-76.86757121699543
7.200000000000001,-76.74243068591363
7.220000000000001,-76.80500095145453
7.240000000000001,-76.86757121699543
7.260000000000001,-76.83628608422498
7.280000000000001,-76.71114555314318
7.300000000000001,-76.80500095145453
7.320000000000001,-76.74243068591363
7.34,-76.93014148253633
7.36,-76.89885634976588
7.38,-76.71114555314318
7.4,-76.74243068591363
7.420000000000001,-76.89885634976588
7.44,-76.93014148253633
7.460000000000001,-76.77371581868408
7.48,-76.80500095145453
7.500000000000001,-76.83628608422498
7.5200000000000005,-76.89885634976588
7.540000000000001,-77.02399688084769
7.5600000000000005,-77.02399688084769
7.580000000000001,-76.83628608422498
7.6000000000000005,-76.89885634976588
7.620000000000001,-76.99271174807723
7.640000000000001,-76.80500095145453
7.660000000000001,-76.89885634976588
7.6800000000000015,-76.93014148253633
7.7,-76.89885634976588
7.720000000000001,-76.89885634976588
7.74,-76.89885634976588
7.760000000000001,-76.93014148253633
7.78,-76.93014148253633
7.800000000000001,-76.89885634976588
7.82,-76.74243068591363
7.840000000000002,-76.83628608422498
7.86,-77.08656714638857
7.88,-77.05528201361813
7.9,-76.93014148253633
7.92,-76.93014148253633
7.940000000000001,-76.99271174807723
7.96,-76.93014148253633
7.980000000000001,-77.02399688084769
8.0,-76.83628608422498
8.020000000000001,-76.86757121699543
8.040000000000001,-77.02399688084769
8.06,-77.02399688084769
8.08,-76.83628608422498
8.100000000000001,-76.89885634976588
8.120000000000001,-76.96142661530678
8.14,-77.05528201361813
8.16,-76.99271174807723
8.180000000000001,-76.93014148253633
8.200000000000001,-76.89885634976588
8.22,-77.02399688084769
8.24,-76.89885634976588
8.26,-76.96142661530678
8.280000000000001,-77.02399688084769
8.3,-76.99271174807723
8.32,-76.99271174807723
8.34,-76.99271174807723
8.360000000000001,-76.83628608422498
8.38,-76.99271174807723
8.4,-76.96142661530678
8.42,-76.99271174807723
8.440000000000001,-77.05528201361813
8.46,-76.93014148253633
8.480000000000002,-76.89885634976588
8.5,-76.96142661530678
8.520000000000001,-77.05528201361813
8.540000000000001,-77.08656714638857
8.56,-77.02399688084769
8.58,-76.96142661530678
8.6,-77.05528201361813
8.620000000000001,-77.02399688084769
8.64,-76.96142661530678
8.66,-76.89885634976588
8.68,-76.96142661530678
8.700000000000001,-76.96142661530678
8.72,-76.93014148253633
8.740000000000002,-76.89885634976588
8.76,-76.93014148253633
8.780000000000001,-77.11785227915902
8.8,-77.08656714638857
8.820000000000002,-76.99271174807723
8.84,-76.96142661530678
8.860000000000001,-76.86757121699543
8.88,-77.02399688084769
8.9,-76.99271174807723
8.920000000000002,-76.96142661530678
8.94,-76.96142661530678
8.96,-76.89885634976588
8.98,-77.05528201361813
9.000000000000002,-77.14913741192949
9.02,-77.14913741192949
9.040000000000001,-76.99271174807723
9.06,-76.99271174807723
9.080000000000002,-77.02399688084769
9.1,-77.02399688084769
9.120000000000001,-77.11785227915902
9.14,-77.05528201361813
9.160000000000002,-76.99271174807723
9.180000000000001,-77.02399688084769
9.200000000000001,-77.11785227915902
9.22,-77.18042254469994
9.24,-77.02399688084769
9.260000000000002,-76.99271174807723
9.28,-77.08656714638857
9.3,-77.02399688084769
9.32,-76.93014148253633
9.340000000000002,-76.99271174807723
9.36,-77.05528201361813
9.38,-76.96142661530678
9.4,-77.02399688084769
9.420000000000002,-77.18042254469994
9.440000000000001,-77.02399688084769
9.46,-76.96142661530678
9.48,-77.02399688084769
9.500000000000002,-77.08656714638857
9.520000000000001,-77.05528201361813
9.540000000000001,-77.05528201361813
9.56,-77.08656714638857
9.58,-76.99271174807723
9.600000000000001,-77.11785227915902
9.62,-77.11785227915902
9.64,-77.08656714638857
9.66,-76.96142661530678
9.680000000000001,-77.02399688084769
9.700000000000001,-77.14913741192949
9.72,-77.08656714638857
9.74,-77.02399688084769
9.760000000000002,-76.99271174807723
9.780000000000001,-77.08656714638857
9.8,-77.27427794301128
9.82,-77.24299281024084
9.840000000000002,-77.08656714638857
9.860000000000001,-77.02399688084769
9.88,-77.05528201361813
9.9,-77.14913741192949
9.92,-77.21170767747037
9.940000000000001,-77.11785227915902
9.96,-76.99271174807723
9.98,-77.05528201361813
10.0,-77.05528201361813
10.020000000000001,-76.64857528760228
10.040000000000001,-76.11672803050463
10.06,-76.42957935820912
10.08,-76.67986042037272
10.100000000000001,-76.49214962375004
10.120000000000001,-76.21058342881598
10.14,-76.08544289773418
10.16,-76.08544289773418
10.180000000000001,-75.89773210111149
10.200000000000001,-75.71002130448878
10.220000000000002,-75.64745103894788
10.24,-75.52231050786608
10.26,-75.45974024232518
10.280000000000001,-75.30331457847294
10.3,-75.11560378185024
10.32,-75.17817404739114
10.34,-74.959178117998
10.360000000000001,-74.86532271968665
10.38,-74.74018218860485
10.400000000000002,-74.55247139198214
10.42,-74.48990112644124
10.440000000000001,-74.39604572812988
10.46,-74.11447953319583
10.480000000000002,-74.11447953319583
10.5,-74.11447953319583
10.520000000000001,-74.02062413488449
10.540000000000001,-73.80162820549134
10.560000000000002,-73.73905793995043
10.58,-73.67648767440954
10.6,-73.6452025416391
10.620000000000001,-73.39492147947549
10.64,-73.36363634670504
10.660000000000002,-73.30106608116414
10.68,-73.2072106828528
10.700000000000001,-73.05078501900054
10.72,-72.92564448791875
10.740000000000002,-72.86307422237783
10.76,-72.86307422237783
10.780000000000001,-72.8317890896074
10.8,-72.61279316021424
10.820000000000002,-72.45636749636199
10.84,-72.42508236359154
10.860000000000001,-72.36251209805064
10.88,-72.3312269652802
10.900000000000002,-72.23737156696885
10.920000000000002,-72.08094590311659
10.94,-72.0183756375757
10.96,-71.83066484095299
10.98,-71.7055243098712
11.000000000000002,-71.73680944264164
11.02,-71.83066484095299
11.040000000000001,-71.48652838047805
11.06,-71.3926729821667
11.080000000000002,-71.42395811493715
11.1,-71.45524324770759
11.120000000000001,-71.42395811493715
11.14,-71.20496218554399
11.160000000000002,-71.0798216544622
11.180000000000001,-71.11110678723264
11.200000000000001,-71.0172513889213
11.22,-70.86082572506905
11.240000000000002,-70.79825545952814
11.260000000000002,-70.7669703267577
11.28,-70.7044000612168
11.3,-70.61054466290545
11.32,-70.5166892645941
11.340000000000002,-70.39154873351231
11.36,-70.23512306966005
11.38,-70.23512306966005
11.4,-70.23512306966005
11.420000000000002,-70.10998253857825
11.440000000000001,-70.10998253857825
11.46,-70.0161271402669
11.48,-69.79713121087374
11.500000000000002,-69.73456094533286
11.520000000000001,-69.79713121087374
11.540000000000001,-69.7032758125624
11.56,-69.60942041425106
11.580000000000002,-69.5781352814806
11.600000000000001,-69.42170961762835
11.620000000000001,-69.42170961762835
11.64,-69.26528395377609
11.66,-69.327854219317
11.680000000000001,-69.2027136882352
11.700000000000001,-69.10885828992386
11.72,-69.10885828992386
11.74,-69.10885828992386
11.760000000000002,-69.0150028916125
11.780000000000001,-68.8898623605307
11.8,-68.8898623605307
11.82,-68.85857722776026
11.840000000000002,-68.67086643113755
11.860000000000001,-68.54572590005576
11.880000000000003,-68.42058536897396
11.9,-68.48315563451486
11.920000000000002,-68.45187050174441
11.940000000000001,-68.32672997066261
11.96,-68.23287457235125
11.98,-68.076448908499
12.0,-68.10773404126945
12.020000000000001,-68.04516377572855
12.040000000000001,-68.0138786429581
12.06,-67.98259351018766
12.08,-67.85745297910584
12.100000000000001,-67.79488271356496
12.120000000000001,-67.73231244802405
12.140000000000002,-67.66974218248316
12.16,-67.66974218248316
12.180000000000001,-67.57588678417181
12.200000000000001,-67.3881759875491
12.220000000000002,-67.45074625309002
12.24,-67.5133165186309
12.260000000000002,-67.29432058923776
12.280000000000001,-67.10660979261506
12.3,-67.13789492538551
12.32,-67.20046519092641
12.34,-67.07532465984461
12.360000000000001,-67.01275439430371
12.38,-66.9501841287628
12.400000000000002,-66.825043597681
12.42,-66.85632873045145
12.440000000000001,-66.66861793382877
12.46,-66.73118819936965
12.480000000000002,-66.60604766828786
12.5,-66.6373328010583
12.520000000000001,-66.48090713720606
12.540000000000001,-66.23062607504247
12.560000000000002,-66.16805580950157
12.58,-66.3244814733538
12.600000000000001,-66.26191120781291
12.620000000000001,-66.16805580950157
12.64,-66.10548554396065
12.660000000000002,-66.199340942272
12.68,-66.0742004111902
12.700000000000001,-65.82391934902661
12.72,-65.91777474733797
12.740000000000002,-65.73006395071526
12.76,-65.73006395071526
12.780000000000001,-65.69877881794481
12.8,-65.69877881794481
12.820000000000002,-65.54235315409257
12.84,-65.60492341963347
12.860000000000001,-65.57363828686302
12.88,-65.4484977557812
12.900000000000002,-65.35464235746987
12.920000000000002,-65.26078695915852
12.940000000000001,-65.22950182638806
12.96,-65.29207209192896
12.98,-65.10436129530626
13.000000000000002,-65.01050589699491
13.02,-64.97922076422446
13.040000000000001,-64.94793563145402
13.06,-64.82279510037222
13.080000000000002,-64.79150996760175
13.100000000000001,-64.79150996760175
13.120000000000001,-64.72893970206087
13.14,-64.82279510037222
13.160000000000002,-64.66636943651996
13.180000000000001,-64.47865863989726
13.200000000000001,-64.38480324158593
