Time (ms),Signal (mV)
0.0,-67.54460165140136
0.02,-67.54460165140136
0.04,-67.54460165140136
0.06000000000000001,-67.6384570497127
0.08,-67.66974218248316
0.1,-67.60717191694225
0.12000000000000002,-67.57588678417181
0.14,-67.57588678417181
0.16,-67.70102731525361
0.18000000000000002,-67.54460165140136
0.2,-67.6384570497127
0.22,-67.60717191694225
0.24000000000000005,-67.60717191694225
0.26,-67.6384570497127
0.28,-67.60717191694225
0.30000000000000004,-67.57588678417181
0.32,-67.54460165140136
0.34,-67.5133165186309
0.36000000000000004,-67.70102731525361
0.38,-67.57588678417181
0.4,-67.66974218248316
0.42000000000000004,-67.66974218248316
0.44,-67.6384570497127
0.46,-67.6384570497127
0.4800000000000001,-67.66974218248316
0.5,-67.66974218248316
0.52,-67.6384570497127
0.54,-67.6384570497127
0.56,-67.66974218248316
0.58,-67.54460165140136
0.6000000000000001,-67.54460165140136
0.62,-67.60717191694225
0.64,-67.66974218248316
0.6600000000000001,-67.6384570497127
0.68,-67.54460165140136
0.7000000000000001,-67.5133165186309
0.7200000000000001,-67.66974218248316
0.7400000000000001,-67.70102731525361
0.76,-67.6384570497127
0.7800000000000001,-67.60717191694225
0.8,-67.6384570497127
0.8200000000000001,-67.66974218248316
0.8400000000000001,-67.70102731525361
0.8600000000000001,-67.66974218248316
0.88,-67.6384570497127
0.9000000000000001,-67.70102731525361
0.92,-67.60717191694225
0.9400000000000001,-67.60717191694225
0.9600000000000002,-67.70102731525361
0.9800000000000002,-67.57588678417181
1.0,-67.66974218248316
1.02,-67.66974218248316
1.04,-67.6384570497127
1.0600000000000003,-67.57588678417181
1.08,-67.54460165140136
1.1,-67.60717191694225
1.12,-67.6384570497127
1.1400000000000001,-67.57588678417181
1.16,-67.66974218248316
1.1800000000000002,-67.60717191694225
1.2000000000000002,-67.57588678417181
1.2200000000000002,-67.57588678417181
1.24,-67.73231244802405
1.26,-67.57588678417181
1.28,-67.60717191694225
1.3000000000000003,-67.6384570497127
1.3200000000000003,-67.70102731525361
