gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
341.03,22.87,14.56,3.97,22.23,76.40,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.11,-74.92123727798091,24.89403099200479,61.571526237144525,-36.67749524513974,20.14000000000035,285.28000000000003,-76.46964567571074
