gna_opt,gkht_opt,gklt_opt,gh_opt,gka_opt,cam,kam,cbm,kbm,cah,kah,cbh,kbh,opt_stim,rest,peak,amp,threshold,latency,width,AHP
132.29,50.98,3.43,4.17,39.96,76.40,0.037,6.93,-0.043,0.00053,-0.0909,0.79,0.069,0.20,-71.67106236532356,8.655252033853115,43.720422446660635,-35.06517041280752,11.91999999999979,4.46,-72.77258946264891
